"","agem","folio","nom_mun","lat_decimal","lon_decimal","altitud","region.tariff","tariff","summer"
"2347",3008,2378,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2348",3008,2365,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2349",3008,2277,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2350",3008,2346,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2351",3008,2246,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2352",3008,2524,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2353",3008,2528,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2354",3008,2363,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2355",3008,2401,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2356",3008,2394,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2357",3008,2521,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2358",3008,2406,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2359",3008,2258,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2360",3008,2253,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2361",3008,2391,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2362",3008,2348,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2363",3008,2170,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2364",3008,2381,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2365",3008,2300,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2366",3008,2264,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2367",3008,2302,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2368",3008,2234,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2369",3008,2402,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2370",3008,2563,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2371",3008,2274,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2372",3008,2276,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2373",3008,2256,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2374",3008,2370,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2375",3008,2367,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2376",3008,2345,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2377",3008,2586,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2378",3008,2522,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2379",3008,2362,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2380",3008,2160,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2381",3008,2165,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2382",3008,2198,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2383",3008,2202,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2384",3008,2562,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2385",3008,2565,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2386",3008,2366,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2387",3008,2232,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2388",3008,2390,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2389",3008,2526,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2390",3008,2248,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2391",3008,2167,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2392",3008,2142,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2393",3008,2143,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2394",3008,2144,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2395",3008,2400,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2396",3008,2306,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2397",3008,2395,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2398",3008,2560,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2399",3008,2147,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2400",3008,2231,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2401",3008,2178,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2402",3008,2347,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2403",3008,2141,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2404",3008,2298,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2405",3008,2584,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2406",3008,2543,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2407",3008,2581,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2408",3008,2195,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2409",3008,2203,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2410",3008,2398,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2411",3008,2157,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2412",3008,2316,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2413",3008,2369,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2414",3008,2230,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2415",3008,2372,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2416",3008,2344,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2417",3008,2527,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2418",3008,2282,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2419",3008,2279,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2420",3008,2520,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2421",3008,2399,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2422",3008,2349,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2423",3008,2350,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2424",3008,2311,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2425",3008,2312,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2426",3008,2566,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2427",3008,2368,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2428",3008,2205,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2429",3008,2371,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2430",3008,2221,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2431",3008,2179,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2432",3008,2380,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2433",3008,2382,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2434",3008,2383,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2435",3008,2201,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2436",3008,2154,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2437",3008,2236,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2438",3008,2237,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2439",3008,2315,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2440",3008,2564,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2441",3008,2193,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2442",3008,2318,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2443",3008,2301,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2444",3008,2585,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2445",3008,2542,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2446",3008,2582,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2447",3008,2579,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2448",3008,2578,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2449",3008,2196,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2450",3008,2314,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2451",3008,2553,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2452",3008,2149,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2453",3008,2252,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2454",3008,2250,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2455",3008,2229,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2456",3008,2263,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2457",3008,2271,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2458",3008,2243,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2459",3008,2361,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2460",3008,2156,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2461",3008,2519,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2462",3008,2397,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2463",3008,2197,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2464",3008,2266,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2465",3008,2267,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2466",3008,2352,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2467",3008,2251,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2468",3008,2249,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2469",3008,2317,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2470",3008,2319,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2471",3008,2567,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2472",3008,2288,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2473",3008,2183,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2474",3008,2184,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2475",3008,2145,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2476",3008,2559,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2477",3008,2310,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2478",3008,2146,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2479",3008,2307,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2480",3008,2150,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2481",3008,2242,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2482",3008,2299,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2483",3008,2228,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2484",3008,2294,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2485",3008,2583,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2486",3008,2580,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2487",3008,2536,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2488",3008,2535,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2489",3008,2550,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2490",3008,2388,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2491",3008,2551,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2492",3008,2305,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2493",3008,2268,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2494",3008,2189,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2495",3008,2240,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2496",3008,2262,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2497",3008,2245,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2498",3008,2159,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2499",3008,2278,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2500",3008,2518,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2501",3008,2155,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2502",3008,2313,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2503",3008,2194,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2504",3008,2291,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2505",3008,2385,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2506",3008,2148,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2507",3008,2351,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2508",3008,2387,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2509",3008,2191,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2510",3008,2297,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2511",3008,2293,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2512",3008,2206,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2513",3008,2168,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2514",3008,2182,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2515",3008,2384,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2516",3008,2290,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2517",3008,2529,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2518",3008,2545,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2519",3008,2548,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2520",3008,2389,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2521",3008,2514,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2522",3008,2241,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2523",3008,2261,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2524",3008,2244,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2525",3008,2541,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2526",3008,2540,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2527",3008,2537,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2528",3008,2534,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2529",3008,2153,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2530",3008,2556,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2531",3008,2289,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2532",3008,2185,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2533",3008,2303,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2534",3008,2187,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2535",3008,2192,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2536",3008,2225,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2537",3008,2296,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2538",3008,2360,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2539",3008,2357,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2540",3008,2561,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2541",3008,2557,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2542",3008,2207,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2543",3008,2396,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2544",3008,2568,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2545",3008,2208,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2546",3008,2386,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2547",3008,2304,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2548",3008,2199,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2549",3008,2238,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2550",3008,2260,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2551",3008,2223,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2552",3008,2320,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2553",3008,2321,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2554",3008,2407,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2555",3008,2330,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2556",3008,2575,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2557",3008,2309,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2558",3008,2329,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2559",3008,2544,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2560",3008,2188,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2561",3008,2181,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2562",3008,2532,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2563",3008,2337,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2564",3008,2359,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2565",3008,2227,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2566",3008,2343,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2567",3008,2339,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2568",3008,2558,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2569",3008,2577,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2570",3008,2572,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2571",3008,2215,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2572",3008,2209,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2573",3008,2552,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2574",3008,2546,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2575",3008,2512,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2576",3008,2151,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2577",3008,2226,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2578",3008,2356,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2579",3008,2354,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2580",3008,2162,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2581",3008,2341,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2582",3008,2353,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2583",3008,2331,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2584",3008,2214,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2585",3008,2325,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2586",3008,2292,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2587",3008,2186,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2588",3008,2530,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2589",3008,2224,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2590",3008,2358,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2591",3008,2295,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2592",3008,2539,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2593",3008,2538,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2594",3008,2555,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2595",3008,2333,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2596",3008,2554,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2597",3008,2326,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2598",3008,2327,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
"2599",3008,2569,"Los Cabos",23.1903964754846,-109.772595289624,221.063854047891,"Baja California Sur","1C",1
